sample	tissue	type	sample_type
TCGA-XF-A9SJ-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-ZF-A9R4-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-DK-AA75-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A5BX-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-SY-A9G0-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-XF-A9SV-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-ZF-A9R0-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-DK-A2I6-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-E7-A677-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-GU-A767-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-ZF-A9R1-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-4Z-AA81-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-BT-A3PK-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-UY-A78N-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-UY-A9PD-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-XF-A8HF-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-XF-AAMH-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-4Z-AA7Q-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-DK-A1A5-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-DK-A2I4-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A3SN-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-GC-A3OO-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-GV-A3QF-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-XF-A8HC-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-CU-A0YN-11	BLCA	BLCA_normal_TCGA	normal
TCGA-K4-A54R-11	BLCA	BLCA_normal_TCGA	normal
TCGA-BT-A2LA-11	BLCA	BLCA_normal_TCGA	normal
TCGA-GD-A3OQ-11	BLCA	BLCA_normal_TCGA	normal
TCGA-GC-A6I3-11	BLCA	BLCA_normal_TCGA	normal
TCGA-GD-A3OP-11	BLCA	BLCA_normal_TCGA	normal
TCGA-GU-A764-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-GV-A3JV-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-K4-A3WS-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-SY-A9G5-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-ZF-AA4V-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-4Z-AA7M-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-4Z-AA7N-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-BL-A13J-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-DK-A1AG-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FJ-A3ZF-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-KQ-A41N-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-UY-A9PH-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-XF-AAN2-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-4Z-AA87-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-BT-A20N-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-DK-A1AC-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-DK-A3IN-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-E5-A4U1-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-E7-A519-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FJ-A3Z9-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-GU-A42P-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-XF-AAN0-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-CF-A5UA-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-CU-A3YL-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-DK-A6B1-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-E7-A5KF-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-GU-A42Q-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-YC-A9TC-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-ZF-AA54-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-K4-A5RJ-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-MV-A51V-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-XF-AAML-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-ZF-A9R2-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-BT-A42E-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-DK-A3IQ-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A43P-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A62O-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-GU-AATP-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-GV-A3JW-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-ZF-A9RF-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-ZF-AA4N-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-4Z-AA7R-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-4Z-AA80-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-BL-A0C8-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-BT-A20Q-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-E7-A7DU-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-E7-A97P-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A6TG-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A6TI-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-XF-A8HG-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-XF-A9SL-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-DK-A3IS-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A6TB-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A3SO-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A3SR-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A5BS-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-GU-A42R-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-GU-AATQ-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-XF-A9ST-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-XF-A9T0-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A43U-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-GC-A3BM-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-PQ-A6FI-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-R3-A69X-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-XF-AAMJ-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-ZF-A9RM-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-CU-A0YR-11	BLCA	BLCA_normal_TCGA	normal
TCGA-CU-A5W6-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-DK-A6AW-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-DK-A6B2-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-E7-A3X6-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A3SM-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-HQ-A2OE-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-K4-A5RH-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-E7-A6MD-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-E7-A7XN-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A3B7-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A3SS-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-ZF-AA4U-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-ZF-AA52-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-2F-A9KQ-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-DK-A1AD-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A3N5-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-FD-A62N-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-G2-A2EO-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-BL-A13J-11	BLCA	BLCA_normal_TCGA	normal
TCGA-E7-A541-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-E7-A4XJ-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-G2-A3VY-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-G2-AA3C-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-BT-A20Q-11	BLCA	BLCA_normal_TCGA	normal
TCGA-DK-AA6R-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-BT-A20W-11	BLCA	BLCA_normal_TCGA	normal
TCGA-GC-A3BM-11	BLCA	BLCA_normal_TCGA	normal
TCGA-4Z-AA7S-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-BT-A20N-11	BLCA	BLCA_normal_TCGA	normal
TCGA-G2-A3IB-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-ZF-AA4R-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-2F-A9KP-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-4Z-AA86-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-GV-A3QH-01	BLCA	BLCA_tumor_TCGA	tumor
TCGA-HT-8110-01	LGG	LGG_tumor_TCGA	tumor
TCGA-E1-A7Z6-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7874-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-7013-01	LGG	LGG_tumor_TCGA	tumor
TCGA-E1-A7YJ-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-8011-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A5EX-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-7015-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-A64O-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-6399-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-A64U-01	LGG	LGG_tumor_TCGA	tumor
TCGA-E1-A7YD-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TM-A7CF-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-5270-01	LGG	LGG_tumor_TCGA	tumor
TCGA-E1-5322-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-A615-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TQ-A7RM-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TQ-A8XE-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-A74H-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-A4XF-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-7008-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-7309-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A6S3-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-A6IZ-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6WH-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DH-5140-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-7298-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TM-A7C3-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-8018-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-A64V-01	LGG	LGG_tumor_TCGA	tumor
TCGA-RY-A845-01	LGG	LGG_tumor_TCGA	tumor
TCGA-CS-6667-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-5965-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6TZ-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TM-A7C4-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6WD-01	LGG	LGG_tumor_TCGA	tumor
TCGA-VM-A8CD-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7694-01	LGG	LGG_tumor_TCGA	tumor
TCGA-WY-A85D-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-5279-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-A64S-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A7IX-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HW-7493-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A7TB-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A735-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A76L-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-5962-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7467-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-8105-01	LGG	LGG_tumor_TCGA	tumor
TCGA-QH-A65Z-01	LGG	LGG_tumor_TCGA	tumor
TCGA-QH-A6X9-01	LGG	LGG_tumor_TCGA	tumor
TCGA-WY-A859-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A72U-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-A5RC-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TM-A84J-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-6410-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-8186-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HW-A5KL-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-8107-01	LGG	LGG_tumor_TCGA	tumor
TCGA-R8-A6YH-01	LGG	LGG_tumor_TCGA	tumor
TCGA-IK-8125-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7608-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-A61B-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A730-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7602-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-8015-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A5EY-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A72X-01	LGG	LGG_tumor_TCGA	tumor
TCGA-WY-A85A-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TM-A84T-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-7014-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7688-01	LGG	LGG_tumor_TCGA	tumor
TCGA-CS-6186-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-A4MU-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7684-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-A713-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A7T6-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A781-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A7R2-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HW-A5KJ-01	LGG	LGG_tumor_TCGA	tumor
TCGA-CS-4941-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-7306-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7475-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-6393-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7882-01	LGG	LGG_tumor_TCGA	tumor
TCGA-QH-A65R-01	LGG	LGG_tumor_TCGA	tumor
TCGA-QH-A870-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6WN-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TQ-A7RQ-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-5274-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-5871-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A6S2-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-A87N-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7471-01	LGG	LGG_tumor_TCGA	tumor
TCGA-E1-5318-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7477-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7854-01	LGG	LGG_tumor_TCGA	tumor
TCGA-VM-A8C9-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-A75L-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-A616-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-5281-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A7QX-01	LGG	LGG_tumor_TCGA	tumor
TCGA-VV-A86M-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-6392-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-6407-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A6S6-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A5F4-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A5EZ-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A7IY-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TQ-A7RH-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-5278-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7483-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-7012-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A6S8-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7605-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7881-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HW-7489-01	LGG	LGG_tumor_TCGA	tumor
TCGA-QH-A6CY-01	LGG	LGG_tumor_TCGA	tumor
TCGA-QH-A6CZ-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6TU-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TQ-A7RR-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-8167-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-A64L-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-6400-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-A61C-01	LGG	LGG_tumor_TCGA	tumor
TCGA-QH-A6CX-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6UA-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TQ-A7RP-01	LGG	LGG_tumor_TCGA	tumor
TCGA-VW-A8FI-01	LGG	LGG_tumor_TCGA	tumor
TCGA-WH-A86K-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-8109-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HW-A5KK-01	LGG	LGG_tumor_TCGA	tumor
TCGA-E1-A7YM-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-6692-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-5964-01	LGG	LGG_tumor_TCGA	tumor
TCGA-VM-A8CF-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DH-A66D-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-5872-01	LGG	LGG_tumor_TCGA	tumor
TCGA-QH-A65V-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TM-A84B-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TM-A84M-01	LGG	LGG_tumor_TCGA	tumor
TCGA-CS-5393-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-7019-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7481-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7855-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HW-7487-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HW-8322-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A7QY-01	LGG	LGG_tumor_TCGA	tumor
TCGA-VW-A7QS-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-5847-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-5870-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-A60K-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-A60L-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-8019-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DH-A7US-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7604-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HW-8319-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-A64X-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6TV-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6TY-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-A4X9-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A5TW-01	LGG	LGG_tumor_TCGA	tumor
TCGA-E1-A7YI-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-8189-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7875-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A7TJ-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7478-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7611-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-8114-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HW-8320-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6U9-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TM-A84S-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TQ-A7RG-01	LGG	LGG_tumor_TCGA	tumor
TCGA-WY-A85C-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-A4MW-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-A618-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A77W-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TQ-A7RI-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7677-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-8106-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DH-A66B-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-6402-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A7TD-01	LGG	LGG_tumor_TCGA	tumor
TCGA-E1-A7YK-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7474-01	LGG	LGG_tumor_TCGA	tumor
TCGA-R8-A6ML-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6UB-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A5EV-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-8164-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A5TR-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A76R-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-A4XB-01	LGG	LGG_tumor_TCGA	tumor
TCGA-E1-5303-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7472-01	LGG	LGG_tumor_TCGA	tumor
TCGA-R8-A73M-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6TS-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6U2-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A7IZ-01	LGG	LGG_tumor_TCGA	tumor
TCGA-WY-A85E-01	LGG	LGG_tumor_TCGA	tumor
TCGA-CS-5390-01	LGG	LGG_tumor_TCGA	tumor
TCGA-E1-A7YH-01	LGG	LGG_tumor_TCGA	tumor
TCGA-EZ-7264-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-A60J-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A5TY-01	LGG	LGG_tumor_TCGA	tumor
TCGA-RY-A83X-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-7290-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HW-7495-01	LGG	LGG_tumor_TCGA	tumor
TCGA-KT-A7W1-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A7IQ-01	LGG	LGG_tumor_TCGA	tumor
TCGA-CS-4942-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-A4MY-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-A6J1-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7884-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A736-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A7T8-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A7R8-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TM-A84H-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-A61A-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A5EW-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7482-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-A5RB-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6U8-01	LGG	LGG_tumor_TCGA	tumor
TCGA-WY-A85B-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-5963-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-8181-01	LGG	LGG_tumor_TCGA	tumor
TCGA-CS-6666-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6WL-01	LGG	LGG_tumor_TCGA	tumor
TCGA-QH-A6CV-01	LGG	LGG_tumor_TCGA	tumor
TCGA-TQ-A7RU-01	LGG	LGG_tumor_TCGA	tumor
TCGA-CS-4944-01	LGG	LGG_tumor_TCGA	tumor
TCGA-CS-6668-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-5854-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-7018-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-8158-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DH-5144-01	LGG	LGG_tumor_TCGA	tumor
TCGA-QH-A6X8-01	LGG	LGG_tumor_TCGA	tumor
TCGA-S9-A6WI-01	LGG	LGG_tumor_TCGA	tumor
TCGA-CS-4943-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-8185-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-7470-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HW-7486-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-5275-01	LGG	LGG_tumor_TCGA	tumor
TCGA-RY-A83Z-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DB-A64W-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-A5RA-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-8010-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A72Z-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-8161-01	LGG	LGG_tumor_TCGA	tumor
TCGA-E1-A7YN-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A780-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-A5TU-01	LGG	LGG_tumor_TCGA	tumor
TCGA-VM-A8CA-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-6394-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-7301-01	LGG	LGG_tumor_TCGA	tumor
TCGA-P5-A5F2-01	LGG	LGG_tumor_TCGA	tumor
TCGA-HT-A619-01	LGG	LGG_tumor_TCGA	tumor
TCGA-DU-6406-01	LGG	LGG_tumor_TCGA	tumor
TCGA-FG-6688-01	LGG	LGG_tumor_TCGA	tumor
