tissue	sample_type	tpm
GBM	normal	1.3623
GBM	normal	0.6699
GBM	normal	0.6425
GBM	normal	2.0569
GBM	normal	1.9149
GBM	normal	1.674
GBM	normal	1.8242
GBM	normal	1.816
GBM	normal	1.2756
GBM	normal	1.5514
GBM	normal	2.1213
GBM	normal	1.8996
GBM	normal	1.5709
GBM	normal	1.7053
GBM	normal	1.196
GBM	normal	0.8961
GBM	normal	1.7828
GBM	normal	2.9281
GBM	normal	2.676
GBM	normal	3.2752
GBM	normal	2.118
GBM	normal	2.5011
GBM	normal	2.4439
GBM	normal	2.1444
GBM	normal	1.3735
GBM	normal	1.1512
GBM	normal	1.0222
GBM	normal	1.674
GBM	normal	1.766
GBM	normal	1.4652
GBM	normal	1.7053
GBM	normal	1.8722
GBM	normal	1.9895
GBM	normal	2.4701
GBM	normal	2.0979
GBM	normal	2.0289
GBM	normal	2.0325
GBM	normal	2.5188
GBM	normal	1.5115
GBM	normal	1.4065
GBM	normal	2.7826
GBM	normal	1.7229
GBM	normal	2.0844
GBM	normal	2.3843
GBM	normal	1.4228
GBM	normal	2.0004
GBM	normal	1.5316
GBM	normal	1.5758
GBM	normal	2.5731
GBM	normal	2.2421
GBM	normal	2.5036
GBM	normal	2.5876
GBM	normal	1.8078
GBM	normal	2.4279
GBM	normal	3.0234
GBM	normal	1.6187
GBM	normal	0.4447
GBM	normal	2.8219
GBM	normal	2.3308
GBM	normal	1.0573
GBM	normal	1.7273
GBM	normal	0.6699
GBM	normal	1.9786
GBM	normal	1.1316
GBM	normal	1.4174
GBM	normal	2.7951
GBM	normal	1.5854
GBM	normal	1.1117
GBM	normal	0.6699
GBM	normal	1.7141
GBM	normal	0.8408
GBM	normal	1.674
GBM	normal	2.0844
GBM	normal	1.9149
GBM	normal	1.4808
GBM	normal	2.4465
GBM	normal	2.2268
GBM	normal	2.1925
GBM	normal	-0.0425
GBM	normal	1.614
GBM	normal	-0.1665
GBM	normal	-0.2328
GBM	normal	0.3231
GBM	normal	0.9115
GBM	normal	1.0151
GBM	normal	0.8408
GBM	normal	1.0642
GBM	normal	0.6517
GBM	normal	1.0779
GBM	normal	1.8242
GBM	normal	1.412
GBM	normal	1.4228
GBM	normal	1.6695
GBM	normal	2.0289
GBM	normal	2.3788
GBM	normal	2.1313
GBM	normal	1.6466
GBM	normal	1.4011
GBM	normal	0.4865
GBM	normal	1.766
GBM	normal	1.5013
GBM	normal	1.46
GBM	normal	0.9191
GBM	normal	1.1833
GBM	normal	0.0718
GBM	normal	1.7097
GBM	normal	1.8722
GBM	normal	-0.2159
GBM	normal	1.105
GBM	normal	1.2209
GBM	normal	-9.9658
GBM	normal	0.7493
GBM	normal	2.3451
GBM	normal	1.7097
GBM	normal	-9.9658
GBM	normal	1.674
GBM	normal	1.6649
GBM	normal	-9.9658
GBM	normal	-9.9658
GBM	normal	1.105
GBM	normal	1.6512
GBM	normal	1.177
GBM	normal	-9.9658
GBM	normal	1.1316
GBM	normal	-9.9658
GBM	normal	1.3397
GBM	normal	-0.0574
GBM	normal	1.5612
GBM	normal	1.884
GBM	normal	1.4911
GBM	normal	1.3567
GBM	normal	1.2333
GBM	normal	1.7229
GBM	normal	1.5165
GBM	normal	2.167
GBM	normal	2.3135
GBM	normal	1.9859
GBM	normal	2.561
GBM	normal	0.6425
GBM	normal	1.7575
GBM	normal	1.3225
GBM	normal	2.2513
GBM	normal	-0.1031
GBM	normal	0.434
GBM	normal	1.4652
GBM	normal	1.0151
GBM	normal	0.1903
GBM	normal	1.2085
GBM	normal	1.4652
GBM	normal	0.605
GBM	normal	1.6187
GBM	normal	0.4552
GBM	normal	0.8647
GBM	normal	1.196
GBM	normal	0.8408
GBM	normal	1.4756
GBM	normal	1.4335
GBM	normal	2.0183
GBM	normal	2.0147
GBM	normal	2.0742
GBM	normal	1.8524
GBM	normal	1.2696
GBM	normal	1.196
GBM	normal	1.0573
GBM	normal	2.2391
GBM	normal	1.1117
GBM	normal	2.2452
GBM	normal	2.8858
GBM	normal	3.0568
GBM	normal	2.8641
GBM	normal	1.0983
GBM	normal	2.2175
GBM	normal	0.9115
GBM	normal	0.9115
GBM	normal	1.6785
GBM	normal	1.1706
GBM	normal	1.5709
GBM	normal	2.0147
GBM	normal	1.7489
GBM	normal	1.6327
GBM	normal	1.4174
GBM	normal	0.9642
GBM	normal	2.1702
GBM	normal	2.2175
GBM	normal	0.6425
GBM	normal	2.004
GBM	normal	1.2147
GBM	normal	1.7532
GBM	normal	2.2513
GBM	normal	0.9642
GBM	normal	3.83
GBM	normal	1.9859
GBM	normal	4.8983
GBM	normal	4.3126
GBM	normal	5.3747
GBM	normal	5.8159
GBM	normal	3.8739
GBM	normal	4.7783
GBM	normal	3.2692
GBM	normal	4.756
GBM	normal	3.5349
GBM	normal	2.4649
GBM	normal	1.5514
GBM	normal	1.125
GBM	normal	1.8683
GBM	normal	2.4753
GBM	normal	1.7273
GBM	normal	1.2333
GBM	normal	2.4518
GBM	normal	1.9111
GBM	normal	1.7009
GBM	normal	1.8996
GBM	normal	0.6699
GBM	normal	1.7229
GBM	normal	-0.6873
GBM	normal	0.0854
GBM	normal	0.9493
GBM	normal	1.5366
GBM	normal	2.5338
GBM	normal	2.043
GBM	normal	2.4985
GBM	normal	2.0776
GBM	normal	1.9111
GBM	normal	2.1114
GBM	normal	1.7403
GBM	normal	2.2175
GBM	normal	1.9302
GBM	normal	2.1213
GBM	normal	1.8484
GBM	normal	2.1047
GBM	normal	0.8647
GBM	normal	1.7532
GBM	normal	1.5316
GBM	normal	1.8484
GBM	normal	1.6374
GBM	normal	1.2516
GBM	normal	1.614
GBM	normal	2.2175
GBM	normal	1.4652
GBM	normal	2.2237
GBM	normal	3.0038
GBM	normal	0.4447
GBM	normal	1.3283
GBM	normal	0.9642
GBM	normal	1.5563
GBM	normal	1.0079
GBM	normal	0.9789
GBM	normal	1.0915
GBM	normal	0.8327
GBM	normal	1.3051
GBM	normal	0.5271
GBM	normal	0.7579
GBM	normal	0.9343
GBM	normal	0.1648
GBM	normal	2.4727
GBM	normal	2.0535
GBM	normal	1.9302
GBM	normal	1.3623
GBM	normal	1.7954
GBM	normal	1.7912
GBM	normal	1.7912
GBM	normal	2.4831
GBM	normal	2.4779
GBM	normal	2.4934
GBM	normal	2.2082
GBM	normal	2.4883
GBM	normal	2.1925
GBM	normal	1.3225
GBM	normal	0.2029
GBM	normal	0.5763
GBM	normal	1.196
GBM	normal	1.3109
GBM	normal	0.7407
GBM	normal	1.0642
GBM	normal	2.1798
GBM	normal	1.2394
GBM	normal	0.537
GBM	normal	0.2277
GBM	normal	-0.1345
GBM	normal	0.2277
GBM	normal	0.4233
GBM	normal	1.3454
GBM	normal	0.4761
GBM	normal	1.9226
GBM	normal	1.934
GBM	normal	2.9802
GBM	normal	1.9601
GBM	normal	0.8408
GBM	normal	2.0912
GBM	normal	1.2333
GBM	normal	1.6604
GBM	normal	1.2696
GBM	normal	2.496
GBM	normal	1.0503
GBM	normal	1.766
GBM	normal	1.9895
GBM	normal	1.2085
GBM	normal	1.3735
GBM	normal	1.334
GBM	normal	0.7748
GBM	normal	1.5165
GBM	normal	0.7916
GBM	normal	1.3167
GBM	normal	1.3109
GBM	normal	1.3225
GBM	normal	1.4652
GBM	normal	0.9862
GBM	normal	1.8404
GBM	normal	0.688
GBM	normal	-0.394
GBM	normal	1.7617
GBM	normal	0.9935
GBM	normal	1.0983
GBM	normal	1.9149
GBM	normal	-0.0725
GBM	normal	1.5115
GBM	normal	1.7532
GBM	normal	1.1447
GBM	normal	2.6805
GBM	normal	2.5137
GBM	normal	2.5011
GBM	normal	2.2051
GBM	normal	2.4518
GBM	normal	1.0711
GBM	normal	-0.3383
GBM	normal	0.1388
GBM	normal	1.0363
GBM	normal	1.4547
GBM	normal	1.4494
GBM	normal	0.7407
GBM	normal	0.6608
GBM	normal	0.6239
GBM	normal	1.4388
GBM	normal	0.6517
GBM	normal	1.5563
GBM	normal	1.4174
GBM	normal	1.8404
GBM	normal	1.7954
GBM	normal	1.5316
GBM	normal	0.6332
GBM	normal	0.8327
GBM	normal	1.4494
GBM	normal	1.884
GBM	normal	1.1706
GBM	normal	1.7575
GBM	normal	1.2147
GBM	normal	1.4065
GBM	normal	1.3567
GBM	normal	0.3796
GBM	normal	1.0151
GBM	normal	1.5165
GBM	normal	1.3109
GBM	normal	0.7233
GBM	normal	1.6466
GBM	normal	2.1378
GBM	normal	1.4962
GBM	normal	0.4447
GBM	normal	0.5763
GBM	normal	1.5316
GBM	normal	1.7912
GBM	normal	1.9786
GBM	normal	1.787
GBM	normal	1.7702
GBM	normal	1.1833
GBM	normal	1.6374
GBM	normal	0.4865
GBM	normal	1.3051
GBM	normal	0.9115
GBM	normal	0.7664
GBM	normal	1.1706
GBM	normal	1.6374
GBM	normal	1.2455
GBM	normal	2.5288
GBM	normal	1.105
GBM	normal	2.1378
GBM	tumor	5.7991
GBM	tumor	4.4277
GBM	tumor	6.5145
GBM	tumor	6.3094
GBM	tumor	6.272
GBM	tumor	6.0764
GBM	tumor	5.3212
GBM	tumor	4.3017
GBM	tumor	4.7187
GBM	tumor	4.3463
GBM	tumor	4.373
GBM	tumor	2.925244
GBM	tumor	6.1803
GBM	tumor	5.9873
GBM	tumor	5.4104
GBM	tumor	5.5859
GBM	tumor	5.0462
GBM	tumor	5.0947
GBM	tumor	5.6156
GBM	tumor	5.725
GBM	tumor	5.615
GBM	tumor	6.445261
